meal_description,carb,protein,fat,energy
I am savoring a 100g LOL SURPRISE! CANDY DISPENSER meal with 100g enriched medium grain rice and 100g of GREAT AMERICAN SEAFOOD IMPORTS CO. SHRIMP SKILLET.,187.96,12.86,2.21,816
"Lunch today includes a 100g portion of STRAWBERRY BANANA SMOOTHIE A BLEND OF STRAWBERRIES BANANAS AND YOGURT, followed by 100g of """"BACN,HRI,DBLSMK,GM,18/22,GF,15#,Z"""" for dinner and 100g DAVINCI GOURMET zero calorie caramel syrup for dessert.",9.32,29.21,46.88,584
"I like to pair my curry with 100g white basmati Indian rice, followed by 100g READY PAC FOODS brownie bite delight and a light afternoon snack of 100g flower cheese.",128.71,20.33,26.450000000000003,840
"100g of HAPPY PASTA GOUDOLE is perfect for a light lunch, paired with 100g sprinkle test tube set and 100g of Paradise Punch Candy.",265.0,12.5,1.79,1100
"Delighting in a 100g portion of GREAT AMERICAN SEAFOOD IMPORTS CO. SHRIMP SKILLET, followed by a 100g SUPER CHAI FUEL DRINK for my afternoon pick-me-up and enjoying Hang Tai Golden Lion Dried Squid in a 100g serving for a quick bite.",19.62,81.57,10.75,485
"I like to start my day with a warm 100g traditional vegetable soup, followed by 100g of salsa medium as a side dish and enjoying 100g of VIRGIN DISTILLED BOTANICALS for my evening drink.",10.51,1.42,0.0,52
"Starting my day with a nutritious 100g DECADENT CHOCOLATE SUPERFOODS PLANT-BASED PROTEIN SHAKE DRINK, followed by a snack of 100g okara and a smoothie with 100g frozen mango chunks for a tropical twist.",29.69,8.850000000000001,3.63,180
"100g of cut yams sweet potatoes in light sugar syrup, 100g of SANTA MARTA MESETA CHEESE, and 100g The Nut Baron Confectionery Caramelised Almonds with Gingerbread for a late-night snack.",70.85,39.769999999999996,71.28999999999999,1085
"Treating myself to a 100g French sweetie roll, followed by 100g of SFS Tony's 4x6 smart WG cheese and a staple in my pantry, Peacock Brand Bot Rieng Galangal Powder, which I use 100g regularly.",118.9,21.009999999999998,21.369999999999997,974
"Treating myself to a 100g serving of Senor Rico Gelatin, 100g of okara for snack time, and MILK AND DARK CHOCOLATES truffles, 100g.",75.795,11.84,33.44,613
"I like to start my day with a warm 100g traditional vegetable soup, followed by 100g ULTRA PERFORMANCE FOOD RELEASE for a quick snack and 100g of STRAWBERRY, BROWN SUGAR ICE CREAM COOKIES SHORTCAKE SANDWICHES with a strawberry twist.",51.809999999999995,3.7800000000000002,12.82,341
"Treating myself to shredded dough kataifi, 100g worth, along with 100g of Buffalo Wing Flavor Sunflower Seeds for a flavorful snack, and enjoying 100g of DENVER SCRAMBLE NOURISH BOWLS BREAKFAST for breakfast.",78.86,31.77,50.02,928
"I am indulging in 100g STEAK CHICKEN FRIES with all-purpose sauce, followed by a 100g serving of COD WITH VERACRUZ MARINADE and finishing off with 100g banana, blue raspberry, and vanilla flavored candy corn.",125.05999999999999,16.2,2.11,586
"100g of my meal includes hamburger seasoning on a hamburger, a 100g Turkey Pretzel Dog WG, and 100g of elemental formula with pecans, maple syrup, and orange for a late-night snack.",77.43,23.060000000000002,38.85,727
"My go-to breakfast is a 100g sausage & egg scramble with cauliflower grits, followed by a 100g TURKEY SAUSAGE SCRAMBLE BOWL for lunch and 100g banana, blue raspberry, and vanilla flavored candy corn for dessert.",105.5,17.07,10.75,572
"My go-to breakfast is a 100g sausage & egg scramble with cauliflower grits, accompanied by a cup of 100g Peppermint Chocolate Flavor Hot Cocoa Mix and 100g of GRATEFUL BREAD burger buns for a quick bite.",142.75,24.43,13.809999999999999,762
"Enjoying a 100g Michigan Harvest spring mix & baby kale salad with apple, feta cheese, red onion, dried cherries, and walnuts topped with cherry balsamic vinaigrette, followed by 100g of macaroni and cheese loaf with a mix of chicken, pork, and beef, and indulging in a 100g tart for a sweet snack.",68.23,17.759999999999998,44.06,724
"Treating myself to 100g of Miss Angies Peach Cobbler Frobert frozen dairy dessert, enjoying a 100g serving of Simply Org with Mango Juice, and indulging in a delicious 100g TANGERINE FRUIT ICE BAR treat.",45.08,0.96,4.33,158
"Starting my day with 100g smooth & creamy whole milk, plain, savoring the tangy and spicy flavors of 100g of TRECHAS spicy powder with real lime, and incorporating 100g zesty peppers into my dish.",96.2,3.96,3.96,93
"For breakfast, I am enjoying 100g of LEMON GARLIC GREEK YOGURT DRESSING, followed by 100g of YOGURT MINI PRETZELS and 100g of GROVE STYLE 100% orange juice from concentrate with pulp for dinner.",96.16,8.030000000000001,37.36,729
"Treating myself to 100g of shredded dough kataifi with 100g of MILD SINGAPORE INSPIRED SAVORY RICE, and for dessert, enjoying 100g DAVINCI GOURMET zero calorie caramel syrup.",125.5,11.969999999999999,5.71,632
"Savored a generous portion of 100g PRALINE CREAM CHEESE KING CAKE with rich praline cream cheese, satisfying my sweet tooth with 100g of PEANUT BRITTLE BITES, and savoring 100g of HALLOWEEN SKINZ candy filled orb inside a creepy creature.",188.54000000000002,11.51,50.04,1181
"Starting my day with a bowl of 100g KASHI WHOLE HEALTH RTEC BERRY BLOSSOM, followed by 100g DAMIANO OF BROOKLYN MEATBALLS for dinner and a healthy snack of 100g organic alfalfa seeds.",93.94,41.47,29.83,734
"Starting my meal with 100g authentic pea soup, 100g of cooked Daikon radish, and my go-to drink is 100g of cherry-flavored vitamin water from KROGER.",20.13,6.76,5.68,135
"Satisfying my sweet cravings with 100g of fruit medley fruit snacks, along with 100g of freeze-dried organic apples for a quick and easy snack, and 100g of NITRO COCONUT WATER COLD-BREW COFFEE to fuel my morning.",174.35999999999999,4.5,0.0,675
"I enjoy a spread of 100g ROSE HIPS & LINGONBERRIES JAM on toast, followed by a 100g serving of classic steak tartare and a glass of 100g STRAWBERRY LEMONADE ORGANIC BEVERAGE.",46.86,17.45,15.6,414
"Savoring a plate of 100g KICKIN' KANPACHI SUSHI, served with 100g BIG Y Sicilian cauliflower and indulging in 100g of SHARP CHEDDAR PREMIUM SHREDDED CHEESE.",29.43,34.4,39.870000000000005,571
"Savoring The Nut Baron Confectionery Caramelised Almonds with Gingerbread, 100g, along with 100g of chopped seasoned potato puffs for my late-night snack and indulging in 100g Kerala mixture for a flavorful treat.",100.52000000000001,31.409999999999997,83.1,1287
"Dinner consists of 100g of ""BACN,HRI,DBLSMK,GM,18/22,GF,15#,Z"" served with 100g of light nonfat yogurt with blended honey almond and 100g of ORNAMENT TINS.",81.57,36.870000000000005,66.67,1047
"Having 100g of salsa medium as a side dish, enjoying 100g of AJWEH, and savoring the tangy and spicy flavors of 100g of TRECHAS spicy powder with real lime.",140.23,6.67,23.33,451
"I am treating myself to 100g of PERFORMANCE PEANUT PROTEIN WITH DUTCH COCOA PLANT POWDER, followed by 100g PESCATO for dinner, and a 100g plant-based protein chocolate chip protein bar as a post-workout treat.",87.78,63.67,26.490000000000002,826
"I am treating myself to 100g dried salted jellyfish, 100g of retail wholesome choice cinnamon granola for my morning snack, and a 100g plant-based protein chocolate chip protein bar.",103.57,31.87,31.07,833
"I am indulging in a delicious 100g dried yogurt fruit & snack mix, enjoying 100g of almond jelly from RICHIN for dessert, and munching on 100g organic alfalfa seeds for a healthy snack.",89.92,24.85,18.94,584
"I am cooking with 100g of corn, peanut, and olive oil, indulging in 100g of SNACK PACK Brownie Caramel Swirl Pudding, and savoring the flavor of 100g SALTED CARAMEL SWIRL creamy caramel bar dipped in rich dark chocolate, all in one meal.",46.99,2.7,123.69,1283
"My dinner is seasoned with 100g .38 SPECIAL GOOD ON EVERYTHING SEASONING, .38 SPECIAL, accompanied by 100g BONICI Sheeted Thick Pizza Dough 16 Inch and 100g of ORGANIC EVERYTHING BAGELS for a satisfying dinner.",95.98,18.59,8.83,535
"Indulging in 100g Kerala mixture for a flavorful treat, accompanied by a 100g serving of CAFFEINATED COFFEE CREAMER enriched with 5 B vitamins and 100g DAVINCI GOURMET zero calorie caramel syrup for dessert.",110.38999999999999,17.86,51.95,980
"For snack, I am enjoying 100g of ALL NATURAL POTATO CHIPS, followed by 100g of SWEET'N PURE chewy eucalyptus candy and a 100g serving of DHA OMEGA-3 TOF for dinner.",144.81,15.379999999999999,40.42,840
"For dinner, I am enjoying 100g of Scotch, a 100g TURKEY SAUSAGE SCRAMBLE BOWL for lunch, and delighting in a 100g portion of GREAT AMERICAN SEAFOOD IMPORTS CO. SHRIMP SKILLET.",15.54,15.280000000000001,7.26,413
"Enjoying a 100g Gold-N-Raise Raised Donut Base for a sweet treat, followed by 100g of organic dark chocolate and 100g of flower cheese for a light afternoon snack.",108.73,23.87,77.35,1225
"Enhancing my meal with 100g of SAN FRANCISCO SALT CO. Hawaiian lava sea salt, followed by 100g of LOUCKS SESAME SNAPS for a sweet treat and 100g of GYOZA WRAPS MANDARIN for lunch.",109.38,18.75,30.0,806
"I am treating myself to 100g of ORANGE CREAM FLAVORED CRISPY MARSHMALLOW SQUARES BARS, followed by 100g of STRAWBERRIES & CREAM FLAVOR ICE CREAM and a 100g serving of ostrich for lunch.",101.41,32.78,28.700000000000003,813
"I indulge in a 100g tart for a sweet snack, enjoy a spread of 100g ROSE HIPS & LINGONBERRIES JAM on toast, and have my go-to drink of 100g cherry-flavored vitamin water from KROGER.",89.96,3.0,16.1,510
"My go-to breakfast is a 100g sausage & egg scramble with cauliflower grits, accompanied by 100g of SNACK PACK Brownie Caramel Swirl Pudding and 100g of ROBERTS FERRY NUT CO Angelic Blend Almonds & Pecans for extra crunch.",102.17,12.64,24.490000000000002,679
"For breakfast, I enjoy 100g almond milk, 100g of GROVE STYLE 100% orange juice from concentrate with pulp, and a delicious 100g DRIED YOGURT FRUIT & SNACK MIX.",74.17,8.34,17.71,458
"For dinner, I am having 100g of LIGHT ZESTY ITALIAN DRESSING, followed by 100g of delicious dark chocolate pretzels and 100g of medium cheese dip with jalapenos for a tasty snack.",84.38,10.620000000000001,36.88,683
"I always include 100g of LILLE COULOMMIERS cheese in my charcuterie board, along with a 100g serving of Simply Org with Mango Juice and my go-to post-workout snack of 100g SPORT BALL FLAVORED EGGS.",88.89,21.43,28.57,669
"I am indulging in a delicious 100g CHOCOLATE HAZELNUT COOKIE KETO BARS with chocolate hazelnut cookie, along with 100g of cooked Daikon radish and a 100g serving of candy beaker.",133.86,20.67,37.64,891
"Treating myself to a glass of 100g STRAWBERRY LEMONADE ORGANIC BEVERAGE, followed by 100g STEAK CHICKEN FRIES with all-purpose sauce for dinner, and shredded dough kataifi totaling 100g.",87.58,4.35,0.0,404
"For dinner, I am enjoying 100g of baked, thin crust Afghani style flat bread filled with traditional vegetarian butternut squash mix, followed by a 100g FRENCH SWEETIE ROLL for a sweet treat and 100g of DISTILLED NON-ALCOHOLIC SPIRITS with a refreshing citrus twist.",102.92,16.16,25.52,698
"I'm indulging in 100g STEAK CHICKEN FRIES with all-purpose sauce for dinner, followed by 100g of FARMER STEVE'S SUPER POP POPCORN for a snack and a 100g serving of COD WITH VERACRUZ MARINADE.",111.41,29.53,2.11,614
"Satisfying my sweet tooth with 100g of California sun-dried raisins, treating myself to a 100g FRENCH SWEETIE ROLL for a sweet treat, and enjoying a 100g serving of BBQ premium wild-caught pink salmon for dinner tonight.",141.4,29.58,16.34,798
"I love the taste of 100g SUPER FRITA CUBANA with Caribbean brand sauce, accompanied by 100g of VIRGIN DISTILLED BOTANICALS for my evening drink and finishing with 100g of organic dark chocolate for dessert.",67.09,19.009999999999998,61.650000000000006,892
"Treating myself to a 100g SEVILLE ORANGE DEFEND COLD PRESSED WATERMELON BLEND, indulging in 100g of SNACK PACK Brownie Caramel Swirl Pudding, and having 100g of STRAWBERRY YOGURT PROTEIN PLASTIC CUP REF for breakfast.",46.120000000000005,3.24,4.1899999999999995,233
"Savoring a delicious 100g serving of vanilla cake in a cup, paired with 100g white basmati Indian rice and 100g of pure delight with OMG...IT'S GLUTEN FREE, FUDGE BROWNIE.",215.26999999999998,20.439999999999998,27.630000000000003,1138
"I am celebrating Arbor Day or the Christmas Season with 100g of seasonal item through booking, enjoying 100g of pure delight with OMG...IT'S GLUTEN FREE, FUDGE BROWNIE, and snacking on some HONEY MUSTARD & ONION SKINLESS POPCORN, 100g worth.",129.85,25.59,59.05,1126
"I always have a 100g Quark Pineapple after my workout, followed by a 100g serving of HC CAFE STMR CKN LNGNI ALFRD 8/9.8 for my meal and quenching my thirst with a 100g HOLIBLACK SPICY BLACKBERRY HONEY-LIME (HOLI) DRINK.",24.89,16.15,2.17,169
"I like to pair my meals with 100g LEMON LIME SPARKLING SELTZER WATER, along with 100g of cut yams sweet potatoes in light sugar syrup and my go-to drink of 100g cherry-flavored vitamin water from KROGER.",24.17,0.0,0.0,81
"Lunch today includes 100g HOUSE TARTAR SAUCE, 100g HOUSE TARTAR served with 100g of DEAL ISLAND ROASTED OYSTERS for dinner.",28.94,13.110000000000001,69.0,793
"I am enjoying a 100g serving of Ham stroganoff for my meal, followed by a 100g DIVINE BAR after dinner and indulging in 100g of hazelnut cream bite-size wafer cubes for dessert.",118.3,28.43,59.66,1069
"Indulging in a delicious 100g CHOCOLATE HAZELNUT COOKIE KETO BARS with chocolate hazelnut cookie, savoring 100g of KAGOME soft drink jelly, and incorporating 100g bay leaf into my recipe for a unique taste.",119.97,27.61,43.36,832
"Indulging in a delicious treat with 100g READY PAC FOODS brownie bite delight, followed by 100g Quark Pineapple after my workout, and enjoying 100g of SHARP CHEDDAR PREMIUM SHREDDED CHEESE.",57.87,35.41,41.92,733
"I am treating myself to a 100g MAPLE GLAZED DOUGHNUT FLAVORED PROTEIN BAR, along with 100g of Miss Angies Peach Cobbler Frobert frozen dairy dessert and a go-to drink of 100g cherry-flavored vitamin water from KROGER.",74.89999999999999,34.29,17.66,482
"Today's dinner includes 100g of ground pork, along with 100g of VIRGIN DISTILLED BOTANICALS for my evening drink and 100g MILK AND DARK CHOCOLATES truffles.",58.54,25.38,51.35,772
"I am having 100g Lucky Charms Complete Marshmallow Pancake Mix for breakfast, along with 100g bay leaf incorporated into my recipe and 100g Georgia Tech's gourmet salted peanuts.",172.03,39.489999999999995,63.5,1321
"Treating myself to 100g of STRAWBERRIES & CREAM FLAVOR ICE CREAM, enjoying a 100g serving of Ham stroganoff, and satisfying my hunger with 100g of DBL NDLE/CHIC BROT.",43.28,12.27,18.9,398
"Indulging in 100g of SNACK PACK Brownie Caramel Swirl Pudding, 100g BUMBLEBERRY BLOSSOMS, and 100g HARMONS NEIGHBORHOOD GROCER RASCALS.",155.38,4.63,15.99,743
"I love the taste of 100g SUPER FRITA CUBANA with Caribbean brand sauce, paired with 100g of PARM G/F 6.6 for a snack, and snacking on 100g of HONEY MUSTARD & ONION SKINLESS POPCORN.",143.31,27.73,63.790000000000006,1277
"For dessert, I am enjoying 100g of organic dark chocolate along with a snack of 100g ORANGE, CARROT, TURMERIC & MANGO SUPERJUICE and treating myself to a 100g SEVILLE ORANGE DEFEND COLD PRESSED WATERMELON BLEND.",67.22999999999999,5.42,39.81,646
"100g of my meal includes hamburger seasoning on a hamburger, along with 100g of ostrich served with a 100g refreshing citrus twist of DISTILLED NON-ALCOHOLIC SPIRITS.",0.0,25.93,7.01,174
"I like to start my day with a warm 100g traditional vegetable soup, followed by savoring 100g of AJWEH and a 100g Gelato Pop Tahitian Vanilla Bean dipped in rich chocolate, vanilla.",88.27,11.89,43.33,773
"Indulging in a 100g tart for a sweet snack, accompanied by 100g of salsa medium and the hearty flavors of 100g WILD RICE LUMBERJACK soup.",113.78,12.86,17.51,658
"My go-to drink is 100g of cherry-flavored vitamin water from KROGER, followed by a nutritious 100g STRAWBERRY NUTRITIONSHAKE PLUS, STRAWBERRY and 100g ORGANIC ORIGINAL APPLE CIDER VINEGAR & HONEY DRINK for a snack.",29.58,5.42,4.58,171
"Indulging in 100g ORIGINAL MOZZAMINI PEARLS, ORIGINAL, followed by 100g Quark Pineapple after my workout and a snack of 100g 100% EGG WHITES.",12.209999999999999,44.11,17.86,383
"For dinner, I am having 100g Showdown Italian sausage, diced mushrooms, caramelized onions, mozzarella cheese, thin crust loaded pizza, Showdown, accompanied by a 100g serving of DHA OMEGA-3 TOF and a 100g white sub roll for a quick snack.",68.1,28.48,17.95,554
"Treating myself to 100g of sour apple, wild watermelon, and tangerine flavored funky fruit candy canes, followed by a 100g DIVINE BAR after dinner, and finishing with 100g of delicious crunchy caramel popped corn.",229.31,17.74,27.259999999999998,1184
"Satisfying my hunger with 100g of DBL NDLE/CHIC BROT, incorporating 100g zesty peppers and enjoying a 100g serving of DHA OMEGA-3 TOF for dinner.",23.66,10.74,6.38,183
"Snacking on 100g ORANGE FRUIT CUPS filled with juicy oranges, enjoying a 100g serving of PINEAPPLE BANANA FLAVORED APPLESAUCE & FIBER MIGHTY POUCHES, and 100g SALTED CARAMEL SWIRL creamy caramel bar dipped in rich dark chocolate.",55.57,1.61,20.97,411
"Savored a generous portion of 100g PRALINE CREAM CHEESE KING CAKE with rich praline cream cheese, along with a 100g serving of ORNAMENT TINS and a 100g serving of DHA OMEGA-3 TOF for dinner.",135.32999999999998,18.42,38.75,917
"For lunch, I am having 100g GRETCHEN'S SHOEBOX EXPRESS MUFFULETTA WRAP served with 100g of POWER UP JAVA BLEND and a light afternoon snack of 100g flower cheese.",75.08999999999999,30.98,56.08,904
"For a snack, I'm enjoying 100g of FARMER STEVE'S SUPER POP POPCORN, followed by 100g of SUPER CHIPS as a late-night treat and indulging in 100g of hazelnut cream bite-size wafer cubes for dessert.",205.37,30.6,40.800000000000004,1340
"I always include 100g of LILLE COULOMMIERS cheese in my charcuterie board, along with 100g of creamy vanilla almond butter for a satisfying treat and a 100g serving of Simply Org with Mango Juice.",28.12,40.18,75.45,930
"For a quick snack, I grabbed a 100g white sub roll, followed by 100g corn dogs and 100g GRETCHEN'S SHOEBOX EXPRESS MUFFULETTA WRAP for lunch.",95.39000000000001,29.55,23.65,721
"Savoring a 100g portion of JUST JIMMIES VANILLA ICE CREAM WITH PIECES OF CHOCOLATY SUGAR CONES AND LOADED WITH CHOCOLATE JIMMIES, satisfying my sweet tooth with 100g of YOGURT MINI PRETZELS, and treating myself to 100g of salted caramel core triple-filled light ice cream.",129.79,10.170000000000002,40.81999999999999,916
"After dinner, I like to treat myself to 100g banana, blue raspberry, and vanilla flavored candy corn, alongside 100g of TORRIDO SANTA FE GRANDE PEPPERS and a raspberry and 100g peach juice drink.",101.14999999999999,0.0,0.0,419
"Treating myself to 100g of ROYAL MINI BURMA PISTACHIO, PISTACHIO ROLLS, MINI BAKLAVA PISTACHIO, 100g delicious crunchy caramel popped corn, and 100g chewy eucalyptus candy for a delightful treat.",232.26,6.57,31.57,1032
"I am indulging in a 100g tart for a sweet snack, accompanied by 100g of GRATEFUL BREAD burger buns for a quick bite and 100g of STRAWBERRY YOGURT PROTEIN PLASTIC CUP REF for breakfast.",122.38,13.04,19.400000000000002,711
"For breakfast, I am having 100g of a bubbly probiotic super-tea with reishi mushroom and cacao, followed by a 100g Michigan Harvest spring mix & baby kale salad with apple, feta cheese, red onion, dried cherries, and walnuts topped with cherry balsamic vinaigrette and 100g banana, blue raspberry, and vanilla flavored candy corn for dessert.",108.11999999999999,3.0,13.0,552
"For dinner, I am having 100g BETTER VALU individual hamburger pizza served with 100g of goose fat and a 100g Michigan Harvest spring mix & baby kale salad with apple, feta cheese, red onion, dried cherries, and walnuts topped with cherry balsamic vinaigrette.",45.97,10.48,122.32,1325
"For dinner, I am having 100g of THE ORIGINAL WORCESTERSHIRE SAUCE, followed by 100g of goose fat and Hang Tai Golden Lion Dried Squid in a 100g serving for a quick bite.",28.0,72.0,105.8,1360
"Starting my day with 100g smooth & creamy whole milk, plain, followed by treating myself to a 100g SEVILLE ORANGE DEFEND COLD PRESSED WATERMELON BLEND bursting with the goodness of watermelon and Seville orange and a 100g plant-based protein chocolate chip protein bar.",61.65,23.75,19.62,504
"Indulging in a 100g tart for a sweet snack, paired with 100g of STRAWBERRY YOGURT PROTEIN PLASTIC CUP REF for breakfast and sipping on a 100g BLACK CHERRY sparkling water beverage from CLEAR AMERICAN.",63.230000000000004,4.59,17.290000000000003,415
"For a light afternoon snack, I have 100g of flower cheese, followed by 100g serving of Senor Rico Gelatin and included 100g frozen mango chunks in my smoothie for a tropical twist.",23.355,11.71,17.03,289
"For a snack, I am enjoying 100g of WHOLE FOOD FARMACY Fruit Delicious, 100g of ORNAMENT TINS, and 100g of LIGHT ZESTY ITALIAN DRESSING for dinner.",158.32999999999998,10.24,25.0,871
"I am enjoying a meal of 100g SPICY CRAB ROLL with spicy crab, accompanied by a delicious 100g AGUA FRESCA PINA COLADA fruit juice drink and a spread of 100g ROSE HIPS & LINGONBERRIES JAM on toast for a quick meal.",66.58,4.59,3.81,336
"For breakfast, I am having 100g of a bubbly probiotic super-tea with reishi mushroom and cacao, followed by 100g BETTER VALU individual hamburger pizza for dinner and a glass of 100g STRAWBERRY LEMONADE ORGANIC BEVERAGE.",37.849999999999994,7.48,9.52,266
"Snacking on a 100g JOSE ANDRES rustic Catalan toast, 100g MIESZANKA KRAKOWSKA, and a 100g tart for a sweet snack.",182.6,5.5,23.6,1033
"Snacking on 100g KOPPERS PASTEL BING CHERRIES, 100g dried salted jellyfish, and a glass of 100g STRAWBERRY LEMONADE ORGANIC BEVERAGE.",64.58,10.5,26.4,540
"Indulging in 100g ORIGINAL MOZZAMINI PEARLS, ORIGINAL, along with 100g ULTRA TRIAL MIX for a quick energy boost and 100g WHITE CORN, RED PEPPERS & EDAMAME IN A COCONUT MISO SAUCE for lunch.",83.71,35.21,39.19,803
"Indulging in 100g of SANTA MARTA MESETA CHEESE, treating myself to 100g of cinnamon gluten free roll mix, and enjoying a serving of 100g ROYAL MINI BURMA PISTACHIO, PISTACHIO ROLLS, MINI BAKLAVA PISTACHIO for a delightful late-night snack and dessert treat.",147.39,31.69,67.41,1228
"Indulging in a 100g tart for a sweet snack, followed by 100g of PINT SLICES ICE CREAM BARS after dinner and 100g of ORGANIC EVERYTHING BAGELS for a satisfying dinner.",127.81,18.72,41.9,931
"Delighting in a 100g serving of classic steak tartare, followed by 100g of delicious DE LA CASA SOPES for dinner and a quick bite of 100g HARMONS NEIGHBORHOOD GROCER RASCALS.",135.78,20.96,17.35,742
"My go-to drink is 100g of cherry-flavored vitamin water from KROGER, followed by savoring the taste of 100g DA COACH'S PORK CHOP SAUCE and enjoying 100g vanilla twisted dessert with Kit Kat crumbles colliders for dessert.",47.839999999999996,2.02,11.11,310
"Delighting in a 100g portion of Spanish steak skewers with saffron rice and yogurt sauce, along with 100g of AJWEH and a 100g serving of CAMPBELL'S New England clam chowder soup on the go.",77.11,21.82,29.55,642
"I am cooking with 100g of corn, peanut, and olive oil, savoring the tangy and spicy flavors of 100g of TRECHAS spicy powder with real lime, and enjoying 100g of Lucky Charms Complete Marshmallow Pancake Mix for breakfast.",157.06,8.55,105.14,1259
"I am indulging in a delicious 100g TANGERINE FRUIT ICE BAR treat, alongside a 100g portion of STRAWBERRY BANANA SMOOTHIE and 100g of LEAN CUISINE roasted turkey breast with cinnamon apple.",37.05,7.25,1.48,188
"I am indulging in 100g BETTER VALU individual hamburger pizza for dinner, accompanied by 100g Kerala mixture for a flavorful treat and 100g Georgia Tech's gourmet salted peanuts.",83.87,48.67,102.38,1449
"Indulging in 100g OLD EL PASO STAND N STUFF BOLD TACO DNR KT NACHO CHS and 100g of LICORICE GUMMY CANDY SPOOKY SKULLS, followed by 100g chicken or turkey divan for dinner.",121.07000000000001,23.7,27.33,823
"I am satisfying my sweet tooth with 100g of yogurt mini pretzels, including 100g frozen mango chunks in my smoothie for a tropical twist, and having a 100g portion of strawberry banana smoothie for lunch.",96.72999999999999,6.7,21.26,598
"Indulging in 100g of Navratan Korma, paired with 100g of GYOZA WRAPS MANDARIN and a side of 100g LEMON LIME SPARKLING SELTZER WATER.",79.38,14.25,12.0,521
"I like to add 100g Country Style Mustard to my sandwiches, enjoy 100g of ALL NATURAL POTATO CHIPS for a snack, and start my day with a nutritious 100g DECADENT CHOCOLATE SUPERFOODS PLANT-BASED PROTEIN SHAKE DRINK.",56.03,11.76,37.25,676
"Indulging in 100g of corn dogs, frozen, prepared, followed by a 100g DARK CHOCOLATE CACAO treat and 100g of SANTA MARTA MESETA CHEESE for a late-night snack.",62.52,59.36,82.41999999999999,1203
"I am having a serving of 100g Hello Local Garden Curry Rice, incorporating 100g bay leaf into my recipe for a unique taste, and enjoying 100g of cut yams sweet potatoes in light sugar syrup as my go-to snack.",126.92,11.11,14.559999999999999,592
"Having a side of 100g sweet potato casserole with praline topping, snacking on 100g HONEY MUSTARD & ONION SKINLESS POPCORN, and indulging in 100g ORIGINAL MOZZAMINI PEARLS.",99.28,30.71,54.29,1032
